user_id,signup_date,city,device,is_test_user,created_at
U019348,2024-02-30,Chennai,android,true,2024-02-11 11:13:00
U028296,2024-02-17,Bangalore ,android,,2024-04-06 09:24:00
U049046,2024-03-09,mumbai,Android,,2024-05-01 19:04:00
U044791,2024/01/27,,Android,true,2024-02-21 08:34:00
U045559,01-03-2024,Chennai,android,,2024-01-06 07:03:00
U031023,2024-03-09,Mumbai,,true,2024-01-17 11:45:00
U023449,2024/01/16,DELHI,,true,2024-03-29 16:34:00
U033229,2024/02/13,Chennai,android,true,2024-03-24 19:32:00
U037647,,,,true,2024-04-16 15:26:00
U018202,2024/01/13,Mumbai,android,,2024-03-08 10:06:00
U045751,2024/01/20,DELHI,Android,true,2024-01-04 14:19:00
U022197,2024-03-26,Bangalore ,Android,false,2024-03-10 10:11:00
U009774,2024-02-30,delhi,Android,true,2024-03-11 15:08:00
U038412,13-03-2024,Mumbai,Android,false,2024-04-03 14:59:00
U024445,2024/03/23,mumbai,iOS,false,2024-04-04 13:38:00
U000356,2024-02-22,Chennai,Android,,2024-04-02 22:57:00
U005782,,DELHI,android,,2024-02-16 06:08:00
U016783,2024-02-30,mumbai,Android,,2024-01-03 13:51:00
U033892,,mumbai,iOS,,2024-02-07 15:35:00
U004794,2024-01-03,Chennai,Android,,2024-02-15 11:52:00
U048254,,,iOS,true,2024-05-18 01:17:00
U033797,,,iOS,false,2024-02-29 12:40:00
U010281,,delhi,iOS,,2024-05-17 15:48:00
U040419,2024-03-28,Mumbai,Android,,2024-04-16 04:03:00
U036508,,Chennai,,false,2024-02-28 08:01:00
U042503,2024/03/18,Bangalore ,iOS,false,2024-04-19 05:32:00
U000231,2024/02/29,Mumbai,android,true,2024-03-28 13:54:00
U048321,2024-03-26,,Android,true,2024-04-29 12:53:00
U021201,2024-03-12,delhi,,false,2024-03-06 19:36:00
U017017,27-02-2024,mumbai,Android,,2024-01-07 05:46:00
U025420,2024-02-23,mumbai,,false,2024-01-17 18:54:00
U034393,2024/01/10,DELHI,Android,true,2024-04-26 01:54:00
U043375,2024/02/19,mumbai,Android,,2024-01-12 21:45:00
U034334,04-03-2024,Delhi,,true,2024-01-25 17:31:00
U021006,2024-02-10,mumbai,iOS,false,2024-04-18 08:50:00
U003142,11-01-2024,Delhi,,false,2024-03-29 00:38:00
U046395,,DELHI,,,2024-05-12 20:59:00
U026188,,DELHI,Android,true,2024-01-25 10:21:00
U033678,13-03-2024,Mumbai,Android,,2024-03-29 12:37:00
U023715,2024-03-13,mumbai,,true,2024-01-01 03:01:00
U047089,2024-01-13,Chennai,,true,2024-03-20 11:09:00
U025048,2024/02/05,delhi,,false,2024-05-12 19:40:00
U049316,2024-03-11,Mumbai,iOS,,2024-02-22 22:56:00
U023943,,Bangalore ,android,true,2024-03-27 17:43:00
U041498,06-01-2024,Delhi,iOS,,2024-03-25 11:00:00
U046022,2024/01/05,Bangalore ,iOS,true,2024-05-05 15:08:00
U029559,2024-01-14,Chennai,android,true,2024-04-05 05:40:00
U041464,06-02-2024,Chennai,iOS,false,2024-01-04 19:48:00
U047445,,DELHI,Android,true,2024-03-19 15:45:00
U045791,2024-03-22,Mumbai,Android,false,2024-04-03 17:31:00
U049643,2024-02-30,delhi,android,true,2024-02-25 22:39:00
U020537,23-02-2024,Mumbai,,false,2024-02-11 02:54:00
U013578,2024-01-07,Chennai,android,true,2024-02-08 18:54:00
U024810,2024/01/09,delhi,iOS,true,2024-02-23 11:28:00
U008411,2024-02-09,mumbai,iOS,,2024-01-24 20:25:00
U010039,2024-02-06,Delhi,iOS,false,2024-05-05 02:59:00
U024501,04-03-2024,Bangalore ,android,false,2024-02-11 08:16:00
U041983,2024-01-13,delhi,iOS,true,2024-05-17 04:52:00
U032893,2024-02-30,,android,,2024-02-17 18:54:00
U044252,14-01-2024,,,false,2024-04-07 14:16:00
U038261,,Mumbai,android,true,2024-03-02 12:38:00
U017533,,mumbai,Android,,2024-01-04 12:42:00
U019686,,Delhi,android,true,2024-02-01 14:09:00
U043594,2024-02-30,DELHI,,,2024-05-03 03:34:00
U013192,2024-01-23,DELHI,,false,2024-03-11 21:27:00
U016739,2024-01-21,Bangalore ,iOS,true,2024-03-25 19:49:00
U022223,,Delhi,Android,true,2024-04-22 00:17:00
U037071,,Chennai,android,,2024-04-12 09:29:00
U019251,04-01-2024,Delhi,,,2024-02-17 20:32:00
U012965,15-01-2024,,Android,false,2024-02-17 09:05:00
U029169,2024-02-22,,android,,2024-01-03 13:19:00
U013254,2024/01/28,DELHI,Android,true,2024-05-13 11:21:00
U022131,2024/03/13,Delhi,iOS,true,2024-02-09 08:57:00
U003916,15-03-2024,Delhi,,,2024-01-29 05:57:00
U017680,04-02-2024,mumbai,,false,2024-02-11 02:01:00
U031418,22-01-2024,delhi,iOS,false,2024-02-06 12:30:00
U036914,2024/03/18,Chennai,Android,false,2024-05-04 09:35:00
U013754,2024-03-10,,iOS,false,2024-02-22 04:14:00
U022168,2024-03-28,Bangalore ,,,2024-02-26 18:08:00
U012638,,DELHI,,true,2024-02-07 02:23:00
U015986,2024-02-28,Delhi,android,,2024-05-16 03:26:00
U001804,10-02-2024,mumbai,,false,2024-03-04 09:39:00
U031927,19-01-2024,Delhi,Android,true,2024-02-08 17:04:00
U012660,2024-03-17,mumbai,Android,,2024-03-25 13:45:00
U038733,2024/03/09,Delhi,Android,false,2024-03-12 13:55:00
U012067,,Mumbai,Android,true,2024-03-17 17:41:00
U024758,19-01-2024,Delhi,,false,2024-03-07 13:42:00
U030026,2024/01/06,Chennai,iOS,,2024-01-14 17:57:00
U000279,,delhi,android,false,2024-05-16 04:38:00
U036249,,Mumbai,iOS,true,2024-02-27 02:47:00
U033962,2024/03/31,Delhi,Android,false,2024-02-22 20:32:00
U037402,2024/01/23,DELHI,iOS,true,2024-04-06 11:53:00
U030558,2024-02-30,DELHI,,true,2024-02-06 06:17:00
U015742,,delhi,Android,true,2024-04-16 23:48:00
U011350,,Delhi,iOS,true,2024-03-06 01:00:00
U031188,2024/03/29,,iOS,false,2024-02-11 07:27:00
U016639,2024/02/13,DELHI,android,false,2024-02-06 01:18:00
U001350,2024/01/24,Chennai,android,true,2024-03-01 10:57:00
U022047,2024-03-01,,,,2024-05-16 02:42:00
U040738,13-02-2024,Delhi,Android,,2024-05-13 21:26:00
U013983,,Bangalore ,android,false,2024-03-22 18:09:00
U043345,19-01-2024,Bangalore ,,true,2024-03-19 19:28:00
U001627,2024-03-14,Chennai,iOS,true,2024-01-17 01:49:00
U048392,2024/02/05,Mumbai,iOS,false,2024-01-27 09:00:00
U026249,,mumbai,Android,,2024-05-17 02:20:00
U018730,24-03-2024,delhi,Android,true,2024-01-25 03:10:00
U026605,,,android,true,2024-05-09 07:33:00
U009937,2024/03/06,,iOS,false,2024-03-17 13:45:00
U026684,2024/01/23,mumbai,iOS,false,2024-01-26 15:07:00
U046246,,DELHI,iOS,,2024-03-31 11:46:00
U029018,24-02-2024,Chennai,Android,true,2024-03-06 05:09:00
U009327,23-03-2024,,,false,2024-03-02 23:54:00
U030359,2024/02/20,,android,false,2024-02-19 07:51:00
U012384,2024/01/25,Mumbai,Android,false,2024-05-09 14:01:00
U030042,06-01-2024,,,,2024-03-04 19:25:00
U015148,2024-03-23,mumbai,android,,2024-05-02 00:33:00
U037017,2024/01/16,mumbai,Android,true,2024-04-30 07:20:00
U002145,15-01-2024,Chennai,,,2024-03-05 13:53:00
U045941,2024-03-11,Mumbai,Android,true,2024-05-18 20:54:00
U040572,2024/03/19,Bangalore ,,false,2024-02-19 20:10:00
U001459,2024-02-25,Delhi,,,2024-01-14 20:35:00
U011071,2024-02-30,Mumbai,iOS,true,2024-03-30 15:52:00
U010452,04-02-2024,,Android,,2024-03-17 03:55:00
U048380,2024/03/28,Chennai,,,2024-03-29 23:47:00
U043774,28-02-2024,,Android,true,2024-03-24 06:53:00
U004369,,Bangalore ,android,false,2024-03-11 19:51:00
U000066,,,Android,true,2024-02-13 23:04:00
U043996,2024/03/09,Bangalore ,android,,2024-04-02 07:32:00
U010922,20-03-2024,delhi,iOS,,2024-01-29 16:19:00
U040540,23-01-2024,Delhi,iOS,true,2024-02-11 08:42:00
U035327,19-02-2024,Delhi,android,true,2024-04-02 23:25:00
U041922,03-03-2024,Chennai,iOS,true,2024-03-26 09:44:00
U015712,2024/03/22,DELHI,,false,2024-02-13 16:51:00
U002295,2024-03-26,Bangalore ,,true,2024-03-16 06:47:00
U036905,,delhi,Android,true,2024-01-19 01:42:00
U007058,,Delhi,iOS,true,2024-04-26 16:59:00
U018049,2024-03-01,mumbai,,true,2024-03-19 20:59:00
U011524,27-03-2024,Bangalore ,android,false,2024-01-29 04:36:00
U026649,2024/02/03,Bangalore ,iOS,false,2024-01-03 10:12:00
U031582,12-01-2024,,,true,2024-05-05 18:21:00
U021595,09-03-2024,DELHI,Android,false,2024-05-02 22:28:00
U010105,2024-02-23,mumbai,,false,2024-03-10 01:05:00
U014568,17-02-2024,Delhi,,,2024-01-24 13:53:00
U019729,2024/01/24,Bangalore ,android,false,2024-05-16 02:51:00
U014057,2024/03/01,mumbai,android,false,2024-02-27 09:03:00
U021353,2024-03-26,Delhi,Android,,2024-04-01 18:52:00
U034583,2024/02/21,Delhi,Android,true,2024-05-14 23:18:00
U049891,2024-02-10,Mumbai,iOS,,2024-02-01 09:03:00
U047696,24-02-2024,Chennai,iOS,true,2024-01-26 02:24:00
U019705,03-02-2024,mumbai,,true,2024-02-16 16:58:00
U021595,,Delhi,,true,2024-02-09 00:28:00
U001868,,,iOS,true,2024-03-25 18:28:00
U010921,2024/02/12,,Android,,2024-03-24 18:51:00
U042856,,delhi,android,false,2024-03-04 03:19:00
U006825,,DELHI,android,false,2024-02-29 03:39:00
U024285,2024-03-11,mumbai,iOS,,2024-02-10 15:11:00
U041112,2024/01/28,mumbai,,true,2024-03-29 05:12:00
U028519,2024/01/08,Mumbai,,,2024-05-03 07:26:00
U023727,21-03-2024,Bangalore ,android,false,2024-03-31 04:53:00
U005573,,mumbai,android,false,2024-02-12 04:02:00
U029732,,delhi,,false,2024-05-10 08:09:00
U039128,2024/03/27,Delhi,android,true,2024-02-05 13:33:00
U035436,17-03-2024,Chennai,Android,true,2024-04-20 22:13:00
U037896,01-01-2024,Mumbai,iOS,true,2024-05-13 06:58:00
U014184,2024-02-30,mumbai,,true,2024-03-18 21:44:00
U040786,13-02-2024,Mumbai,iOS,true,2024-02-17 08:23:00
U002669,2024-01-31,Delhi,,,2024-04-30 19:58:00
U004440,2024/01/16,DELHI,iOS,true,2024-01-23 16:06:00
U008952,2024/01/04,Bangalore ,iOS,false,2024-02-11 01:34:00
U024462,2024-01-14,Mumbai,android,true,2024-05-04 22:29:00
U002247,2024-02-22,delhi,,,2024-03-06 19:08:00
U040210,,Bangalore ,,,2024-03-03 05:10:00
U005509,2024-03-04,Chennai,android,,2024-01-15 13:52:00
U043693,2024-02-30,Delhi,iOS,true,2024-02-24 16:13:00
U016395,2024-02-30,mumbai,android,true,2024-02-27 23:22:00
U019588,2024-02-27,,iOS,false,2024-03-18 16:20:00
U048838,2024/02/13,Mumbai,,false,2024-05-12 09:34:00
U013119,2024/03/01,Chennai,Android,true,2024-04-28 19:23:00
U044058,2024/01/20,Bangalore ,android,,2024-05-14 11:38:00
U023789,2024-03-26,DELHI,iOS,false,2024-02-19 20:48:00
U031693,,DELHI,Android,true,2024-02-06 14:09:00
U010110,2024-03-23,Mumbai,,false,2024-02-26 19:38:00
U009816,2024/01/14,DELHI,Android,true,2024-03-01 02:27:00
U011803,2024-01-19,Bangalore ,android,,2024-05-05 21:06:00
U041727,2024-01-29,mumbai,iOS,false,2024-01-27 03:43:00
U021356,2024/01/09,Chennai,android,,2024-03-30 13:08:00
U013180,,delhi,iOS,,2024-02-19 12:16:00
U010749,2024-02-22,DELHI,,true,2024-03-14 10:03:00
U016072,,Bangalore ,,true,2024-01-11 20:39:00
U043111,2024/01/27,mumbai,android,,2024-01-01 23:43:00
U018561,2024/01/04,Delhi,iOS,,2024-02-14 04:28:00
U035291,2024-03-01,Bangalore ,,true,2024-03-04 03:31:00
U023653,2024/02/23,mumbai,,,2024-02-24 03:28:00
U029503,,delhi,iOS,true,2024-02-21 21:30:00
U042751,,Bangalore ,Android,true,2024-02-02 07:59:00
U001147,29-02-2024,Chennai,Android,true,2024-05-11 02:56:00
U040429,,mumbai,iOS,,2024-03-31 17:51:00
U017197,30-03-2024,delhi,Android,false,2024-02-06 08:41:00
U037871,2024/02/03,Mumbai,Android,,2024-01-16 02:35:00
U032067,14-03-2024,Bangalore ,android,,2024-01-09 20:20:00
U009172,2024-03-11,mumbai,,false,2024-05-03 04:38:00
U001586,2024/02/22,Bangalore ,android,true,2024-03-02 04:03:00
U038027,2024/03/23,mumbai,,,2024-03-10 01:43:00
U001450,2024/01/22,delhi,Android,,2024-03-07 22:37:00
U020175,2024/02/06,mumbai,Android,false,2024-03-02 22:41:00
U026393,,Mumbai,,true,2024-02-15 23:02:00
U016707,16-02-2024,mumbai,android,,2024-04-23 07:02:00
U037811,,Delhi,iOS,,2024-02-28 03:49:00
U003024,2024/03/15,DELHI,,,2024-02-20 06:01:00
U004260,2024-01-04,delhi,,false,2024-02-09 00:56:00
U042307,2024/02/03,DELHI,Android,true,2024-04-14 22:24:00
U034980,2024/01/02,delhi,android,false,2024-02-27 21:41:00
U034011,12-02-2024,DELHI,,,2024-03-08 22:45:00
U005988,2024/02/03,DELHI,android,true,2024-02-05 08:55:00
U007997,,Mumbai,iOS,false,2024-01-14 22:25:00
U009117,2024/01/15,Chennai,android,true,2024-02-20 13:26:00
U044153,2024/01/04,DELHI,Android,,2024-01-17 23:25:00
U019957,13-03-2024,delhi,iOS,true,2024-02-24 01:16:00
U004743,2024-03-16,Delhi,android,false,2024-04-02 14:23:00
U010922,,DELHI,,,2024-04-27 01:09:00
U005490,2024/03/17,delhi,Android,true,2024-03-03 02:45:00
U009381,,mumbai,Android,false,2024-01-14 05:55:00
U023087,2024/01/25,delhi,Android,true,2024-04-10 23:11:00
U018196,2024-03-12,Mumbai,android,true,2024-01-28 04:52:00
U032231,,Delhi,iOS,true,2024-01-02 13:27:00
U026046,06-02-2024,,iOS,,2024-01-22 13:38:00
U014880,2024/02/13,mumbai,,true,2024-01-24 02:28:00
U033609,2024/02/16,,iOS,false,2024-04-12 17:26:00
U034995,2024-02-18,DELHI,android,,2024-02-12 09:13:00
U048302,,Mumbai,iOS,false,2024-02-01 07:14:00
U045462,,delhi,,true,2024-05-08 17:13:00
U012424,12-01-2024,DELHI,iOS,true,2024-04-23 06:23:00
U020562,,Chennai,Android,false,2024-01-19 08:48:00
U025028,2024/02/29,Delhi,,false,2024-04-27 09:32:00
U000450,2024/01/19,mumbai,android,false,2024-04-10 06:07:00
U045834,29-01-2024,mumbai,android,true,2024-03-09 15:55:00
U025252,2024/02/15,Mumbai,iOS,true,2024-02-06 07:47:00
U048961,,delhi,,true,2024-03-09 17:44:00
U024464,,Bangalore ,Android,,2024-04-25 09:54:00
U003307,09-02-2024,Bangalore ,android,true,2024-05-04 22:32:00
U002244,2024-01-11,mumbai,Android,true,2024-03-08 05:12:00
U040133,2024/02/03,Chennai,Android,true,2024-01-24 20:39:00
U020224,,Bangalore ,android,false,2024-03-30 04:24:00
U032059,2024-02-13,Delhi,Android,false,2024-01-19 02:50:00
U005956,,Bangalore ,,true,2024-02-01 00:09:00
U001499,2024-01-04,Mumbai,,,2024-02-21 23:09:00
U021366,,mumbai,android,true,2024-04-13 02:20:00
U002042,2024-03-19,Chennai,Android,,2024-01-23 04:23:00
U001791,2024/02/28,delhi,iOS,false,2024-03-01 12:10:00
U022754,2024-03-07,Delhi,android,true,2024-01-10 20:43:00
U010250,2024/03/20,,iOS,false,2024-05-01 10:46:00
U026893,09-03-2024,mumbai,android,true,2024-05-16 20:15:00
U032275,2024-03-08,DELHI,,true,2024-03-24 11:47:00
U022069,,DELHI,,false,2024-04-07 05:04:00
U036538,27-02-2024,delhi,,,2024-03-12 10:19:00
U025615,,mumbai,android,false,2024-01-30 13:48:00
U009814,2024-02-27,Bangalore ,android,false,2024-04-19 03:35:00
U000532,,Delhi,,,2024-05-16 01:53:00
U012716,,Bangalore ,,false,2024-01-15 16:41:00
U042072,2024/01/02,Delhi,Android,,2024-04-15 13:31:00
U017564,,,,,2024-03-06 10:26:00
U010654,,delhi,,,2024-01-08 01:35:00
U046485,,DELHI,Android,false,2024-03-04 12:53:00
U016429,,delhi,iOS,true,2024-02-01 21:12:00
U014238,2024/01/22,Mumbai,iOS,,2024-03-25 05:00:00
U033920,2024-02-04,,iOS,,2024-01-10 12:37:00
U043399,,mumbai,iOS,true,2024-02-13 11:50:00
U043883,15-01-2024,DELHI,iOS,true,2024-02-08 06:18:00
U031010,27-02-2024,,iOS,,2024-03-29 12:30:00
U023961,,Bangalore ,iOS,,2024-04-22 15:55:00
U025704,,Mumbai,Android,,2024-02-19 04:18:00
U030717,2024-02-10,Bangalore ,Android,true,2024-03-28 22:34:00
U009458,,Mumbai,iOS,true,2024-01-05 10:27:00
U043344,17-01-2024,Delhi,android,false,2024-05-07 09:47:00
U027705,,delhi,Android,true,2024-03-07 23:34:00
U040959,,mumbai,,,2024-04-19 18:18:00
U012243,,Chennai,,true,2024-01-07 15:22:00
U033162,,Bangalore ,iOS,true,2024-03-21 06:47:00
U019499,2024-03-10,delhi,iOS,true,2024-01-03 18:38:00
U049302,2024-02-30,delhi,,,2024-02-01 01:22:00
U012286,2024-01-02,DELHI,android,true,2024-04-22 19:32:00
U047412,05-02-2024,delhi,Android,true,2024-05-14 09:19:00
U021402,,Mumbai,Android,false,2024-03-07 14:37:00
U037211,2024-02-30,mumbai,,,2024-02-15 01:38:00
U016282,2024/03/21,delhi,android,true,2024-02-12 08:42:00
U031209,2024/01/03,mumbai,,,2024-04-27 07:50:00
U041432,,Bangalore ,Android,,2024-02-11 21:40:00
U047409,11-03-2024,mumbai,,,2024-04-15 02:03:00
U049693,2024-01-17,,iOS,true,2024-04-14 06:55:00
U044438,2024-03-12,,android,,2024-05-15 11:11:00
U027542,2024/01/04,Mumbai,android,false,2024-02-20 13:01:00
U032950,22-02-2024,,Android,true,2024-05-10 11:20:00
U045051,19-02-2024,Bangalore ,iOS,false,2024-04-19 04:36:00
U049826,2024-02-07,Mumbai,Android,,2024-03-04 19:56:00
U029382,08-03-2024,delhi,iOS,,2024-04-01 12:31:00
U001198,,Chennai,android,false,2024-05-11 17:01:00
U049793,18-02-2024,Bangalore ,,false,2024-05-14 10:45:00
U048586,2024-02-30,Mumbai,,false,2024-01-19 02:03:00
U001684,2024-02-08,Chennai,Android,true,2024-01-03 15:28:00
U031317,,Mumbai,,false,2024-01-18 23:16:00
U018588,2024/02/20,delhi,iOS,,2024-05-17 12:30:00
U000254,2024/03/23,mumbai,android,false,2024-04-14 14:51:00
U035663,2024-03-18,delhi,iOS,true,2024-04-29 01:31:00
U017114,,delhi,android,true,2024-01-30 09:12:00
U021167,,Mumbai,android,true,2024-01-11 10:07:00
U031250,,Delhi,iOS,true,2024-04-07 16:00:00
U002705,,Mumbai,iOS,,2024-02-19 20:30:00
U037161,2024/01/27,DELHI,iOS,,2024-04-10 23:43:00
U007948,,Chennai,Android,false,2024-05-11 10:12:00
U041671,2024/03/11,DELHI,,false,2024-02-18 22:13:00
U032449,2024/01/31,delhi,Android,true,2024-03-10 03:35:00
U044947,2024/01/16,delhi,android,false,2024-02-03 00:32:00
U030353,,mumbai,Android,true,2024-03-28 23:55:00
U029906,2024-01-05,Mumbai,Android,true,2024-01-26 03:15:00
U031123,,DELHI,android,false,2024-05-03 01:23:00
U019055,2024-02-13,Bangalore ,iOS,true,2024-02-07 00:05:00
U010948,,Bangalore ,android,,2024-02-14 20:41:00
U047970,2024-02-11,,Android,,2024-01-21 23:55:00
U041127,24-01-2024,DELHI,android,true,2024-02-28 11:10:00
U008257,2024/02/16,mumbai,,,2024-01-25 11:34:00
U012295,2024-02-19,Chennai,,false,2024-02-02 09:41:00
U042485,2024-02-09,Chennai,Android,true,2024-04-12 01:30:00
U019978,,Delhi,android,true,2024-02-28 09:36:00
U013237,,mumbai,Android,true,2024-04-17 06:41:00
U000161,06-02-2024,delhi,android,,2024-01-31 21:58:00
U012242,2024/03/09,DELHI,iOS,false,2024-01-11 02:51:00
U022009,2024-03-13,Delhi,,false,2024-04-05 15:58:00
U032134,2024-03-05,Delhi,,true,2024-04-15 13:29:00
U005867,2024-03-12,mumbai,iOS,true,2024-04-01 22:54:00
U017661,2024-01-06,Mumbai,iOS,,2024-01-14 09:24:00
U040255,2024/02/17,mumbai,,false,2024-05-07 09:08:00
U042080,2024/02/05,,android,false,2024-03-29 09:16:00
U040216,,Mumbai,Android,true,2024-01-05 06:29:00
U034131,2024/01/30,DELHI,android,,2024-03-25 00:55:00
U010425,2024/02/21,Bangalore ,,,2024-01-08 23:28:00
U008168,18-02-2024,Mumbai,Android,,2024-04-15 05:58:00
U005874,,DELHI,,true,2024-02-05 13:08:00
U043320,2024/03/21,delhi,iOS,,2024-02-16 16:36:00
U031398,2024/02/17,,Android,,2024-03-23 09:45:00
U017865,2024-01-16,mumbai,Android,true,2024-03-24 18:47:00
U004671,2024-02-30,Bangalore ,,true,2024-03-19 09:58:00
U048820,2024-03-10,Bangalore ,,,2024-02-19 03:37:00
U016318,2024/02/15,,Android,false,2024-03-18 16:25:00
U001100,22-03-2024,mumbai,android,false,2024-04-22 11:40:00
U006402,2024-01-28,Chennai,iOS,,2024-02-24 17:09:00
U003920,20-03-2024,mumbai,Android,,2024-01-20 17:43:00
U047369,29-03-2024,Bangalore ,Android,,2024-04-27 21:19:00
U007002,,DELHI,android,true,2024-04-07 02:34:00
U001950,,Delhi,,false,2024-01-16 15:05:00
U049836,2024/01/04,Bangalore ,,,2024-05-09 14:57:00
U042717,2024/02/02,mumbai,iOS,false,2024-05-10 12:35:00
U046665,,mumbai,iOS,false,2024-03-28 09:56:00
U006316,2024/01/13,Mumbai,android,,2024-04-11 13:26:00
U045429,2024/03/10,Chennai,Android,false,2024-01-01 07:49:00
U015048,2024-02-30,Chennai,Android,false,2024-04-03 23:28:00
U043725,2024/01/19,Chennai,android,,2024-01-01 10:44:00
U039089,,Delhi,,,2024-01-27 20:59:00
U001627,,,,,2024-05-05 14:02:00
U011876,,Bangalore ,,false,2024-02-12 05:43:00
U048386,2024/02/12,mumbai,iOS,true,2024-01-28 13:43:00
U045478,2024/02/15,Mumbai,Android,true,2024-02-24 13:20:00
U017330,2024-02-10,Mumbai,,false,2024-02-17 02:28:00
U026535,04-02-2024,,,,2024-01-15 10:19:00
U035441,2024-02-02,DELHI,Android,true,2024-02-16 17:23:00
U010876,,Delhi,iOS,true,2024-03-01 17:11:00
U025811,,Chennai,,true,2024-05-18 03:23:00
U022174,2024/01/06,Delhi,Android,,2024-02-10 21:21:00
U041228,2024/01/03,mumbai,android,,2024-01-08 09:14:00
U030001,2024-02-30,Chennai,Android,,2024-04-06 22:32:00
U044249,,,Android,,2024-03-07 14:25:00
U029346,,Bangalore ,,true,2024-02-13 17:12:00
U026272,2024/03/26,delhi,,true,2024-01-23 11:44:00
U037424,2024-03-21,DELHI,android,,2024-01-24 20:23:00
U013545,09-02-2024,mumbai,Android,true,2024-01-02 01:16:00
U035835,2024/02/26,delhi,android,,2024-02-20 18:27:00
U031905,2024-01-31,Bangalore ,iOS,,2024-03-26 13:26:00
U016371,2024-01-31,Chennai,Android,true,2024-01-08 12:57:00
U026314,2024/01/13,delhi,iOS,true,2024-04-28 07:06:00
U005249,,Mumbai,,true,2024-01-08 16:56:00
U042902,,delhi,Android,false,2024-01-27 17:25:00
U026790,10-02-2024,Chennai,Android,true,2024-03-08 00:11:00
U024301,2024-02-19,Delhi,iOS,false,2024-04-20 05:31:00
U042979,,DELHI,,true,2024-05-07 11:27:00
U009390,13-03-2024,Delhi,,,2024-03-20 18:11:00
U025761,,mumbai,iOS,false,2024-03-20 23:13:00
U006905,2024-02-29,,Android,true,2024-02-09 09:33:00
U046590,2024-01-03,,,,2024-03-28 00:40:00
U042598,,Delhi,android,false,2024-03-24 23:06:00
U029345,2024-03-19,Chennai,android,true,2024-02-27 07:14:00
U043404,2024-03-23,Delhi,,,2024-03-23 21:21:00
U004924,2024/02/21,,,,2024-05-14 16:47:00
U017165,24-03-2024,DELHI,android,false,2024-04-11 01:15:00
U043542,2024-02-24,Mumbai,iOS,false,2024-04-15 22:21:00
U018257,09-03-2024,Bangalore ,Android,true,2024-05-03 07:13:00
U023352,27-01-2024,delhi,iOS,,2024-01-12 04:37:00
U020941,12-03-2024,DELHI,android,false,2024-01-22 21:57:00
U026394,,mumbai,,,2024-02-11 19:32:00
U026298,,Chennai,android,,2024-02-14 14:03:00
U036191,2024-02-30,delhi,Android,,2024-03-22 05:17:00
U016828,2024/02/06,,Android,false,2024-03-20 14:35:00
U016923,,Bangalore ,android,false,2024-03-17 13:36:00
U002051,05-03-2024,Bangalore ,Android,true,2024-01-02 15:05:00
U002682,2024/02/08,Chennai,android,,2024-04-12 13:47:00
U025666,,mumbai,Android,false,2024-01-15 08:39:00
U028760,,Delhi,android,true,2024-03-15 01:14:00
U036397,28-03-2024,,iOS,true,2024-03-21 17:41:00
U042620,,Mumbai,Android,,2024-03-01 04:56:00
U031029,2024-03-17,DELHI,,true,2024-02-05 19:05:00
U042249,2024/02/16,DELHI,Android,true,2024-04-11 18:40:00
U013091,,,iOS,,2024-01-09 05:30:00
U025091,,delhi,,false,2024-05-06 00:54:00
U019385,2024/03/20,Delhi,Android,,2024-04-15 13:22:00
U033761,2024/03/24,delhi,android,,2024-01-18 06:11:00
U016930,,delhi,android,false,2024-01-07 15:53:00
U041228,2024-02-14,Bangalore ,Android,,2024-01-11 16:44:00
U038111,2024/01/31,,iOS,false,2024-01-13 08:12:00
U025625,,mumbai,,true,2024-05-14 01:42:00
U014087,2024/01/31,,,,2024-02-23 02:01:00
U036973,,mumbai,iOS,true,2024-02-18 17:28:00
U044239,,,iOS,,2024-03-15 09:07:00
U042266,,Chennai,,,2024-01-10 21:00:00
U036855,,mumbai,Android,,2024-03-07 13:25:00
U025522,2024/01/28,DELHI,android,true,2024-05-17 15:21:00
U006812,2024-02-12,Mumbai,,true,2024-01-23 10:35:00
U012766,2024/01/28,Chennai,android,true,2024-01-13 09:35:00
U020362,08-03-2024,,Android,,2024-03-24 20:46:00
U014525,2024-03-14,Mumbai,iOS,false,2024-01-23 11:32:00
U011867,25-01-2024,Chennai,iOS,false,2024-03-19 14:16:00
U016622,2024/03/07,DELHI,,true,2024-02-12 23:47:00
U022181,2024/01/28,,iOS,,2024-04-20 05:38:00
U042534,2024-02-25,Bangalore ,,,2024-05-07 02:05:00
U029783,,delhi,iOS,true,2024-01-06 21:02:00
U018056,17-03-2024,,iOS,false,2024-02-21 05:25:00
U039193,2024-03-02,,android,false,2024-02-18 14:00:00
U030067,18-03-2024,mumbai,android,false,2024-03-23 22:50:00
U039997,2024/02/04,Mumbai,iOS,true,2024-01-12 02:23:00
U046708,2024/01/11,Bangalore ,android,,2024-05-16 01:48:00
U018414,03-02-2024,DELHI,android,false,2024-04-02 18:17:00
U016633,2024-01-05,mumbai,,true,2024-04-25 23:56:00
U025539,,Chennai,Android,false,2024-02-29 03:35:00
U042941,17-01-2024,Delhi,,true,2024-04-02 09:48:00
U025390,2024-03-18,Chennai,Android,,2024-05-13 08:03:00
U035591,,delhi,,false,2024-03-05 19:44:00
U033203,2024/01/30,Chennai,Android,,2024-05-04 19:25:00
U022332,2024/02/01,Mumbai,iOS,true,2024-01-04 19:48:00
U038799,,Chennai,android,,2024-01-22 09:57:00
U015002,,Mumbai,,false,2024-03-17 20:25:00
